Event	ID	Name			Wwise Object Path	Notes
	192823024	Play_Clorenthe_01			\Default Work Unit\Personnages\Play_Clorenthe_01	
	192823026	Play_Clorenthe_03			\Default Work Unit\Personnages\Play_Clorenthe_03	
	192823027	Play_Clorenthe_02			\Default Work Unit\Personnages\Play_Clorenthe_02	
	192823028	Play_Clorenthe_05			\Default Work Unit\Personnages\Play_Clorenthe_05	
	192823029	Play_Clorenthe_04			\Default Work Unit\Personnages\Play_Clorenthe_04	
	358472035	Play_Running_Hamster_Starting			\Default Work Unit\Machine Infernale\Hamster\Play_Running_Hamster_Starting	
	536964290	Play_SFX_Grand_Coordinateur_Go_Away			\Default Work Unit\SFX\Play_SFX_Grand_Coordinateur_Go_Away	
	722545231	Play_Ambiance_Stand			\Default Work Unit\Ambiance\Play_Ambiance_Stand	
	1119937320	Play_Pneumatic			\Default Work Unit\Machine Infernale\Play_Pneumatic	
	1290384421	Play_El_Diabolisious			\Default Work Unit\Personnages\Play_El_Diabolisious	
	1323140453	Stop_Ambiance_Stand			\Default Work Unit\Ambiance\Stop_Ambiance_Stand	
	1557419039	Play_SFX_Cordelette_Break			\Default Work Unit\SFX\Play_SFX_Cordelette_Break	
	1580981595	Stop_Roy_Snoring			\Default Work Unit\Stop_Roy_Snoring	
	1919392118	Play_SFX_Elastomobile_Go_Away			\Default Work Unit\SFX\Play_SFX_Elastomobile_Go_Away	
	2079604844	Play_Arthur_01			\Default Work Unit\Personnages\Play_Arthur_01	
	2079604847	Play_Arthur_02			\Default Work Unit\Personnages\Play_Arthur_02	
	2094811461	Play_Roy_Snoring			\Default Work Unit\Play_Roy_Snoring	
	2175546250	Play_Sleeping_Hamster			\Default Work Unit\Machine Infernale\Hamster\Play_Sleeping_Hamster	
	2214627026	Play_White_Noise			\Default Work Unit\SFX\Glitch\Play_White_Noise	
	2216298638	Play_Bottle_Ready			\Default Work Unit\Machine Infernale\Play_Bottle_Ready	
	2221930698	Play_SFX_Alarme			\Default Work Unit\SFX\Play_SFX_Alarme	
	2321060503	Play_Ambiance_Monde_des_Robots			\Default Work Unit\Ambiance\Play_Ambiance_Monde_des_Robots	
	2502154694	Play_Le_Grand_Coordinateur_09			\Default Work Unit\Personnages\Play_Le_Grand_Coordinateur_09	
	2502154695	Play_Le_Grand_Coordinateur_08			\Default Work Unit\Personnages\Play_Le_Grand_Coordinateur_08	
	2502154696	Play_Le_Grand_Coordinateur_07			\Default Work Unit\Personnages\Play_Le_Grand_Coordinateur_07	
	2502154697	Play_Le_Grand_Coordinateur_06			\Default Work Unit\Personnages\Play_Le_Grand_Coordinateur_06	
	2502154698	Play_Le_Grand_Coordinateur_05			\Default Work Unit\Personnages\Play_Le_Grand_Coordinateur_05	
	2502154699	Play_Le_Grand_Coordinateur_04			\Default Work Unit\Personnages\Play_Le_Grand_Coordinateur_04	
	2502154700	Play_Le_Grand_Coordinateur_03			\Default Work Unit\Personnages\Play_Le_Grand_Coordinateur_03	
	2502154701	Play_Le_Grand_Coordinateur_02			\Default Work Unit\Personnages\Play_Le_Grand_Coordinateur_02	
	2502154702	Play_Le_Grand_Coordinateur_01			\Default Work Unit\Personnages\Play_Le_Grand_Coordinateur_01	
	2968199849	Stop_Ambiance_Monde_des_Robots			\Default Work Unit\Ambiance\Stop_Ambiance_Monde_des_Robots	
	3015324718	Play_Fire			\Default Work Unit\Machine Infernale\Play_Fire	
	3018450665	SFX_Test			\Default Work Unit\SFX\SFX_Test	
	3042495876	Play_SFX_Tiroir_Destroy			\Default Work Unit\SFX\Play_SFX_Tiroir_Destroy	
	3095395413	Play_SFX_Contact_Activation			\Default Work Unit\SFX\Play_SFX_Contact_Activation	
	3134580886	Stop_Running_Hamster_Wheel			\Default Work Unit\Machine Infernale\Hamster\Stop_Running_Hamster_Wheel	
	3362903172	Play_Levier_Activation			\Default Work Unit\Machine Infernale\Play_Levier_Activation	
	3438301100	Play_Mechanical_Arm			\Default Work Unit\Machine Infernale\Play_Mechanical_Arm	
	3578098991	Play_SFX_Bottle_Appearance			\Default Work Unit\Machine Infernale\Play_SFX_Bottle_Appearance	
	3603348344	Play_SFX_Bottle_Production			\Default Work Unit\SFX\Play_SFX_Bottle_Production	
	3741257152	Stop_Sleeping_Hamster			\Default Work Unit\Machine Infernale\Hamster\Stop_Sleeping_Hamster	
	3816934786	Play_ViewPortGlitch_Background			\Default Work Unit\SFX\Glitch\Play_ViewPortGlitch_Background	
	3981033928	Stop_Machine_Infernale			\Default Work Unit\Machine Infernale\Stop_Machine_Infernale	
	3995502072	Stop_White_Noise			\Default Work Unit\SFX\Glitch\Stop_White_Noise	
	4163194645	Play_SFX_Glitch			\Default Work Unit\SFX\Glitch\Play_SFX_Glitch	
	4267183896	Play_Motor_Activation			\Default Work Unit\Machine Infernale\Play_Motor_Activation	

Effect plug-ins	ID	Name	Type				Notes
	802026452	Pneumatique Operation	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Pneumatique Operation_D8034A98.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Machine Infernale\Module 03\Pneumatic\Pneumatique Operation		288903
	821215181	Le Grand Coordinateur 06	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Le Grand Coordinateur 06_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Voice\Le Grand Coordinateur\Le Grand Coordinateur 06		634517
	839517542	Le Grand Coordinateur 07	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Le Grand Coordinateur 07_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Voice\Le Grand Coordinateur\Le Grand Coordinateur 07		191868
	886295117	Motor Loop	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Motor Loop_416235F2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Machine Infernale\Module 02\Motor Loop\Motor Loop		401252
	898735705	Wood Crakles 04	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Wood Crakles 04_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Ambiance\Ambiance Stand\Wood Crakles\Wood Crakles 04		107110
	940938563	SFX Grand Coordinateur Go Away	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Grand Coordinateur Go Away_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\SFX\SFX Grand Coordinateur Go Away		34767
	948843778	UI_ViewPortGlitch_Background_Image_Shift_05	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\UI_ViewPortGlitch_Background_Image_Shift_05_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\SFX\SFX Glitch\Image Glitch Shift\UI_ViewPortGlitch_Background_Image_Shift_05		15426
	967106777	Running Hamster Wheel Starting	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Running Hamster Wheel Starting_3EEAD80D.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Machine Infernale\Module 01\Hamster\Hamster Running\Running Hamster Wheel Starting		48213
	977047298	Levier Activation	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Levier Activation_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Machine Infernale\Levier\Levier Activation		9606
	977685593	SFX Bottle Appearance	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Bottle Appearance_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Machine Infernale\Module 06 - Nectar\SFX Bottle Appearance		366296
	1012580450	Wood Crakles 10	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Wood Crakles 10_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Ambiance\Ambiance Stand\Wood Crakles\Wood Crakles 10		64697
	1040974964	Clorenthe 02	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Clorenthe 02_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Voice\Clorenthe\Clorenthe 02		176719
	1046415851	Clorenthe 03	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Clorenthe 03_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Voice\Clorenthe\Clorenthe 03		150038
	1059915605	RecordDeathStare	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\RecordDeathStare_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\SFX\Test\RecordDeathStare		10703984
	1070920952	Wood Crakles 06	D:\PROJETS EN COURS\Workshop - Art & Game - EESI\M-canique-Infernale\M-canique-Infernale_WwiseProject\.cache\Mac\SFX\Wood Crakles 06_755F56E2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Machniation Infernale\Ambiance\Ambiance Stand\Wood Crakles\Wood Crakles 06		174344

